"season","event_date","nano","market","name","alias","exp_pts","exp_pts_off","exp_pts_off_pass","exp_pts_off_rush","exp_pts_off_turnover","exp_pts_def","exp_pts_def_pass","exp_pts_def_rush","exp_pts_def_turnover","exp_pts_st","exp_pts_kickoff","exp_pts_kick_return","exp_pts_punt","exp_pts_punt_return","exp_pts_fg_xp","boxscore_stats_link"
2024,"2024-10-20","oiGiwWPf0UqMC","Kansas City","Chiefs","KC",11,5.57,-3.62,9.19,-8.1,4.03,1.81,0.22,11.54,2.89,-5.03,5.93,3.68,-0.49,-1.2,"https://www.pro-football-reference.com/boxscores/202410200sfo.htm"
2024,"2024-10-20","u98I1lDKQBwZ0","Los Angeles","Rams","LAR",5,-7.94,-3.25,-4.36,-6.17,19.97,18.77,0.34,16.39,-5.08,-3.76,4.7,2.76,-1.87,-6.91,"https://www.pro-football-reference.com/boxscores/202410200ram.htm"
2024,"2024-10-21","GJizlkzQFaqGA","Arizona","Cardinals","ARI",2,9.33,4.84,4.46,-2.04,-3.92,-5.67,1.42,2.87,-3.41,-2.82,4.1,2.51,-0.35,-6.85,"https://www.pro-football-reference.com/boxscores/202410210crd.htm"
2024,"2024-10-21","QMAZH1v922YLu","Tampa Bay","Buccaneers","TB",-12,13.75,16.86,1.02,-7.71,-23.15,-26.38,3.23,4.63,-0.41,-5.14,7.52,1.68,0.44,-4.91,"https://www.pro-football-reference.com/boxscores/202410210tam.htm"
2024,"2024-10-21","SjaMbkmeizJD4","Los Angeles","Chargers","LAC",-2,3.92,5.67,-1.42,-2.87,-9.33,-4.84,-4.46,2.04,3.41,-4.1,2.82,0.35,-2.51,6.85,"https://www.pro-football-reference.com/boxscores/202410210crd.htm"
2024,"2024-10-21","zyhFXj1nywrm1","Baltimore","Ravens","BAL",12,23.15,26.38,-3.23,-4.63,-13.75,-16.86,-1.02,7.71,0.41,-7.52,5.14,-0.44,-1.68,4.91,"https://www.pro-football-reference.com/boxscores/202410210tam.htm"
2024,"2024-10-24","AzOs5UWsXusSW","Minnesota","Vikings","MIN",-10,6.94,10.77,-2.82,0,-18.78,-24.73,3.73,2.29,-0.25,-8.08,4.7,3.32,-0.79,0.6,"https://www.pro-football-reference.com/boxscores/202410240ram.htm"
2024,"2024-10-24","u98I1lDKQBwZ0","Los Angeles","Rams","LAR",10,18.78,24.73,-3.73,-2.29,-6.94,-10.77,2.82,0,0.25,-4.7,8.08,0.79,-3.32,-0.6,"https://www.pro-football-reference.com/boxscores/202410240ram.htm"
2024,"2024-10-27","1vVmWGzUZ1rea","Chicago","Bears","CHI",-5,-3.45,-2.54,1.07,-4.79,-6.47,-7.7,-0.41,0,4.51,-2.02,4.56,3.28,-2.14,0.83,"https://www.pro-football-reference.com/boxscores/202410270was.htm"
2024,"2024-10-27","22ZdibiqvfA2D","Cincinnati","Bengals","CIN",-20,5.05,6.46,-1.41,-6.09,-20.95,-15.89,-7.83,0,-3.99,-3.56,6.31,0,0.09,-6.83,"https://www.pro-football-reference.com/boxscores/202410270cin.htm"
2024,"2024-10-27","3VqeLK0LS9rpw","Buffalo","Bills","BUF",21,16.41,12.41,5.72,-6.23,8.68,-5.47,13.8,5.11,-2.1,-4.98,1.2,8.2,-5.81,-0.71,"https://www.pro-football-reference.com/boxscores/202410270sea.htm"
2024,"2024-10-27","4M8AK5p0WXs1N","Seattle","Seahawks","SEA",-21,-8.68,5.47,-13.8,-5.11,-16.41,-12.41,-5.72,6.23,2.1,-1.2,4.98,5.81,-8.2,0.71,"https://www.pro-football-reference.com/boxscores/202410270sea.htm"
2024,"2024-10-27","6DclFuycdPaOB","Denver","Broncos","DEN",14,9.09,8.59,0.83,-7.76,10.8,5.37,3.44,7.87,-4.01,-4.7,4.34,1.58,-5.23,0,"https://www.pro-football-reference.com/boxscores/202410270den.htm"
2024,"2024-10-27","9JtBk8kFeaGEs","Washington","Football Team","WAS",5,6.47,7.7,0.41,0,3.45,2.54,-1.07,4.79,-4.51,-4.56,2.02,2.14,-3.28,-0.83,"https://www.pro-football-reference.com/boxscores/202410270was.htm"
2024,"2024-10-27","CI5mhfNa0Zqd2","New Orleans","Saints","NO",-18,-4.86,-0.77,-3.43,3.52,-8.93,-10.18,0.11,0,1.06,-2.75,7.5,4.68,-7.02,-1.35,"https://www.pro-football-reference.com/boxscores/202410270sdg.htm"
2024,"2024-10-27","D5QY6bOxfn8ZL","Green Bay","Packers","GB",3,10.14,9.53,-1.12,-3.43,-5.42,-7.41,0.36,7.77,-1.46,-4.06,4.98,3.45,-4.49,-1.34,"https://www.pro-football-reference.com/boxscores/202410270jax.htm"
2024,"2024-10-27","FCuH1wdksA2DQ","Detroit","Lions","DET",38,11.03,1.24,8.93,0,10.2,13.65,-3.78,19.15,14.05,-8.06,5.79,7.85,6.66,1.81,"https://www.pro-football-reference.com/boxscores/202410270det.htm"
2024,"2024-10-27","GJizlkzQFaqGA","Arizona","Cardinals","ARI",0,12.76,18.1,-2.21,0,-17.63,-10.12,-7.51,0,3.43,-5.09,6.25,1.85,-0.42,0.84,"https://www.pro-football-reference.com/boxscores/202410270mia.htm"
2024,"2024-10-27","IR4gIYmh269EI","Cleveland","Browns","CLE",4,9.15,15.69,-2.87,-3.75,-9.18,-9.43,-1.09,0,3.48,-3.6,4.36,2.29,-2.96,3.39,"https://www.pro-football-reference.com/boxscores/202410270cle.htm"
2024,"2024-10-27","IwSI92ZDKoazn","San Francisco","49ers","SF",6,12.85,6.42,7.02,0,-2.84,-6.08,3.64,4.94,2.18,-5.66,6.01,1.15,-2.96,3.64,"https://www.pro-football-reference.com/boxscores/202410270sfo.htm"
2024,"2024-10-27","KdjU81i7YSFE7","Dallas","Cowboys","DAL",-6,2.84,6.08,-3.64,-4.94,-12.85,-6.42,-7.02,0,-2.18,-6.01,5.66,2.96,-1.15,-3.64,"https://www.pro-football-reference.com/boxscores/202410270sfo.htm"
2024,"2024-10-27","LJmHetie5VbbO","Indianapolis","Colts","IND",-3,-4.41,-7.06,4.48,-6.65,-1.04,-8.13,6.09,4.61,2.91,-5.69,7.49,4.18,-3.49,0.42,"https://www.pro-football-reference.com/boxscores/202410270htx.htm"
2024,"2024-10-27","LZoDld8s63xUs","Las Vegas","Raiders","LV",-7,-3.15,8.89,-10.37,-4.39,-10.99,-14.14,3.15,5.9,7.33,-5.03,5.64,2.65,0.48,3.59,"https://www.pro-football-reference.com/boxscores/202410270rai.htm"
2024,"2024-10-27","QMAZH1v922YLu","Tampa Bay","Buccaneers","TB",-5,6.89,9.64,-1.06,-10.19,-19.02,-17.6,-1.42,0,8.11,-4.57,6.38,-0.35,0.65,6,"https://www.pro-football-reference.com/boxscores/202410270tam.htm"
2024,"2024-10-27","RtOjnciWkJPaL","Jacksonville","Jaguars","JAC",-3,5.42,7.41,-0.36,-7.77,-10.14,-9.53,1.12,3.43,1.46,-4.98,4.06,4.49,-3.45,1.34,"https://www.pro-football-reference.com/boxscores/202410270jax.htm"
2024,"2024-10-27","SjaMbkmeizJD4","Los Angeles","Chargers","LAC",18,8.93,10.18,-0.11,0,4.86,0.77,3.43,-3.52,-1.06,-7.5,2.75,7.02,-4.68,1.35,"https://www.pro-football-reference.com/boxscores/202410270sdg.htm"
2024,"2024-10-27","UI0Ax4HUEXFh6","Houston","Texans","HOU",3,1.04,8.13,-6.09,-4.61,4.41,7.06,-4.48,6.65,-2.91,-7.49,5.69,3.49,-4.18,-0.42,"https://www.pro-football-reference.com/boxscores/202410270htx.htm"
2024,"2024-10-27","VkxV91RtzHn65","New England","Patriots","NE",2,5.93,-0.23,5.48,0,-14.41,-13.07,-2.66,0,7.05,-4.7,4.04,0.61,3.32,3.78,"https://www.pro-football-reference.com/boxscores/202410270nwe.htm"
2024,"2024-10-27","hjjmgzxilGWdr","Philadelphia","Eagles","PHI",20,20.95,15.89,7.83,0,-5.05,-6.46,1.41,6.09,3.99,-6.31,3.56,-0.09,0,6.83,"https://www.pro-football-reference.com/boxscores/202410270cin.htm"
2024,"2024-10-27","jJBGuksuDJF5L","Carolina","Panthers","CAR",-14,-10.8,-5.37,-3.44,-7.87,-9.09,-8.59,-0.83,7.76,4.01,-4.34,4.7,5.23,-1.58,0,"https://www.pro-football-reference.com/boxscores/202410270den.htm"
2024,"2024-10-27","ltMyRE3yvVUaw","Tennessee","Titans","TEN",-38,-10.2,-13.65,3.78,-19.15,-11.03,-1.24,-8.93,0,-14.05,-5.79,8.06,-6.66,-7.85,-1.81,"https://www.pro-football-reference.com/boxscores/202410270det.htm"
2024,"2024-10-27","mLspw4gJNTQGN","Atlanta","Falcons","ATL",5,19.02,17.6,1.42,0,-6.89,-9.64,1.06,10.19,-8.11,-6.38,4.57,-0.65,0.35,-6,"https://www.pro-football-reference.com/boxscores/202410270tam.htm"
2024,"2024-10-27","mexvMWO2v1hWn","New York","Jets","NYJ",-2,14.41,13.07,2.66,0,-5.93,0.23,-5.48,0,-7.05,-4.04,4.7,-3.32,-0.61,-3.78,"https://www.pro-football-reference.com/boxscores/202410270nwe.htm"
2024,"2024-10-27","mfbu6O5aMHbJg","Miami","Dolphins","MIA",0,17.63,10.12,7.51,0,-12.76,-18.1,2.21,0,-3.43,-6.25,5.09,0.42,-1.85,-0.84,"https://www.pro-football-reference.com/boxscores/202410270mia.htm"
2024,"2024-10-27","oiGiwWPf0UqMC","Kansas City","Chiefs","KC",7,10.99,14.14,-3.15,-5.9,3.15,-8.89,10.37,4.39,-7.33,-5.64,5.03,-0.48,-2.65,-3.59,"https://www.pro-football-reference.com/boxscores/202410270rai.htm"
2024,"2024-10-27","zyhFXj1nywrm1","Baltimore","Ravens","BAL",-4,9.18,9.43,1.09,0,-9.15,-15.69,2.87,3.75,-3.48,-4.36,3.6,2.96,-2.29,-3.39,"https://www.pro-football-reference.com/boxscores/202410270cle.htm"
2024,"2024-10-28","SlVgURDFI7EXX","Pittsburgh","Steelers","PIT",9,6.78,5.16,2.57,-4.05,3.87,4.24,-4.63,7.97,-0.04,-7.83,5.64,1.85,3.42,-3.12,"https://www.pro-football-reference.com/boxscores/202410280pit.htm"
2024,"2024-10-28","n8CuHV9wbYCqF","New York","Giants","NYG",-9,-3.87,-4.24,4.63,-7.97,-6.78,-5.16,-2.57,4.05,0.04,-5.64,7.83,-3.42,-1.85,3.12,"https://www.pro-football-reference.com/boxscores/202410280pit.htm"
2024,"2024-10-31","UI0Ax4HUEXFh6","Houston","Texans","HOU",-8,-2.89,-10.92,9.02,-4.02,-7,-13.19,5.87,4.59,-0.61,-5.54,3.33,7.06,-4.62,-0.84,"https://www.pro-football-reference.com/boxscores/202410310nyj.htm"
2024,"2024-10-31","mexvMWO2v1hWn","New York","Jets","NYJ",8,7,13.19,-5.87,-4.59,2.89,10.92,-9.02,4.02,0.61,-3.33,5.54,4.62,-7.06,0.84,"https://www.pro-football-reference.com/boxscores/202410310nyj.htm"
2024,"2024-11-03","1vVmWGzUZ1rea","Chicago","Bears","CHI",-20,-12.48,-8.21,-3.27,0,-1.12,4.22,-5.34,5.67,-4.01,-6.94,4.98,1.5,-2.31,-1.24,"https://www.pro-football-reference.com/boxscores/202411030crd.htm"
2024,"2024-11-03","22ZdibiqvfA2D","Cincinnati","Bengals","CIN",17,12.75,12.2,-0.94,-8.27,10.19,4.27,5.27,11.64,-7.06,-7.52,3.9,1.63,-5.09,0.02,"https://www.pro-football-reference.com/boxscores/202411030cin.htm"
2024,"2024-11-03","3VqeLK0LS9rpw","Buffalo","Bills","BUF",2,13.82,11.63,1.53,-4.46,-15.8,-15.53,-1.97,3.72,6.12,-5.92,5.64,1.24,1.68,3.48,"https://www.pro-football-reference.com/boxscores/202411030buf.htm"
2024,"2024-11-03","4M8AK5p0WXs1N","Seattle","Seahawks","SEA",-6,-12.59,-0.46,-11.14,-20.55,-0.01,-8.67,8.66,3.46,5.33,-3.43,5.7,4.76,0.14,-1.84,"https://www.pro-football-reference.com/boxscores/202411030sea.htm"
2024,"2024-11-03","6DclFuycdPaOB","Denver","Broncos","DEN",-31,-7.44,-3.89,-3.3,-3.71,-23.6,-21.75,-1.46,0,2.92,-3.28,6.36,0.59,-0.35,-0.4,"https://www.pro-football-reference.com/boxscores/202411030rav.htm"
2024,"2024-11-03","9JtBk8kFeaGEs","Washington","Football Team","WAS",7,18.49,12.81,5.68,0,-10.44,-4.48,-9.43,6.16,0.72,-5.04,5.03,2.32,-1.27,-0.32,"https://www.pro-football-reference.com/boxscores/202411030nyg.htm"
2024,"2024-11-03","AzOs5UWsXusSW","Minnesota","Vikings","MIN",8,4.42,2.27,1.42,-17.98,9.87,1.57,7.62,4.55,-4.04,-3.76,5.41,-1.02,-0.85,-3.82,"https://www.pro-football-reference.com/boxscores/202411030min.htm"
2024,"2024-11-03","CI5mhfNa0Zqd2","New Orleans","Saints","NO",-2,8.56,2.03,8.8,0,-3.79,-5.27,-0.18,2.11,-3.89,-3.09,2.58,-0.4,-3.93,0.95,"https://www.pro-football-reference.com/boxscores/202411030car.htm"
2024,"2024-11-03","D5QY6bOxfn8ZL","Green Bay","Packers","GB",-11,3.7,0.13,5.55,-8.47,-6.2,-5.77,-0.4,0,-6.04,-5.4,4.96,1.21,-4.9,-1.91,"https://www.pro-football-reference.com/boxscores/202411030gnb.htm"
2024,"2024-11-03","FCuH1wdksA2DQ","Detroit","Lions","DET",11,6.2,5.77,0.4,0,-3.7,-0.13,-5.55,8.47,6.04,-4.96,5.4,4.9,-1.21,1.91,"https://www.pro-football-reference.com/boxscores/202411030gnb.htm"
2024,"2024-11-03","GJizlkzQFaqGA","Arizona","Cardinals","ARI",20,1.12,-4.22,5.34,-5.67,12.48,8.21,3.27,0,4.01,-4.98,6.94,2.31,-1.5,1.24,"https://www.pro-football-reference.com/boxscores/202411030crd.htm"
2024,"2024-11-03","IR4gIYmh269EI","Cleveland","Browns","CLE",-17,-16.12,-18.29,1.93,-12.79,-7.05,-6.45,-0.27,0,2.49,-2.82,3.91,2.88,-2.65,1.17,"https://www.pro-football-reference.com/boxscores/202411030cle.htm"
2024,"2024-11-03","KdjU81i7YSFE7","Dallas","Cowboys","DAL",-6,0.36,-2.86,7.05,0,-3.85,-10.69,4.17,3.42,-0.45,-5.82,3.62,1.8,-2.96,2.91,"https://www.pro-football-reference.com/boxscores/202411030atl.htm"
2024,"2024-11-03","LJmHetie5VbbO","Indianapolis","Colts","IND",-8,-9.87,-1.57,-7.62,-4.55,-4.42,-2.27,-1.42,17.98,4.04,-5.41,3.76,0.85,1.02,3.82,"https://www.pro-football-reference.com/boxscores/202411030min.htm"
2024,"2024-11-03","LZoDld8s63xUs","Las Vegas","Raiders","LV",-17,-10.19,-4.27,-5.27,-11.64,-12.75,-12.2,0.94,8.27,7.06,-3.9,7.52,5.09,-1.63,-0.02,"https://www.pro-football-reference.com/boxscores/202411030cin.htm"
2024,"2024-11-03","RtOjnciWkJPaL","Jacksonville","Jaguars","JAC",-6,-7.21,-6.09,-1.12,-8.92,3.71,-6.1,2.81,7.94,0,-3.89,5.23,4.49,-6.35,0.52,"https://www.pro-football-reference.com/boxscores/202411030phi.htm"
2024,"2024-11-03","SjaMbkmeizJD4","Los Angeles","Chargers","LAC",17,7.05,6.45,0.27,0,16.12,18.29,-1.93,12.79,-2.49,-3.91,2.82,2.65,-2.88,-1.17,"https://www.pro-football-reference.com/boxscores/202411030cle.htm"
2024,"2024-11-03","VkxV91RtzHn65","New England","Patriots","NE",-3,-5.06,-6.62,2.76,-9.83,-5.69,-9.12,2.49,5,5.69,-2.44,4.7,2.85,1.29,-0.71,"https://www.pro-football-reference.com/boxscores/202411030oti.htm"
2024,"2024-11-03","hjjmgzxilGWdr","Philadelphia","Eagles","PHI",6,-3.71,6.1,-2.81,-7.94,7.21,6.09,1.12,8.92,0,-5.23,3.89,6.35,-4.49,-0.52,"https://www.pro-football-reference.com/boxscores/202411030phi.htm"
2024,"2024-11-03","jJBGuksuDJF5L","Carolina","Panthers","CAR",2,3.79,5.27,0.18,-2.11,-8.56,-2.03,-8.8,0,3.89,-2.58,3.09,3.93,0.4,-0.95,"https://www.pro-football-reference.com/boxscores/202411030car.htm"
2024,"2024-11-03","ltMyRE3yvVUaw","Tennessee","Titans","TEN",3,5.69,9.12,-2.49,-5,5.06,6.62,-2.76,9.83,-5.69,-4.7,2.44,-1.29,-2.85,0.71,"https://www.pro-football-reference.com/boxscores/202411030oti.htm"
2024,"2024-11-03","mLspw4gJNTQGN","Atlanta","Falcons","ATL",6,3.85,10.69,-4.17,-3.42,-0.36,2.86,-7.05,0,0.45,-3.62,5.82,2.96,-1.8,-2.91,"https://www.pro-football-reference.com/boxscores/202411030atl.htm"
2024,"2024-11-03","mfbu6O5aMHbJg","Miami","Dolphins","MIA",-2,15.8,15.53,1.97,-3.72,-13.82,-11.63,-1.53,4.46,-6.12,-5.64,5.92,-1.68,-1.24,-3.48,"https://www.pro-football-reference.com/boxscores/202411030buf.htm"
2024,"2024-11-03","n8CuHV9wbYCqF","New York","Giants","NYG",-7,10.44,4.48,9.43,-6.16,-18.49,-12.81,-5.68,0,-0.72,-5.03,5.04,1.27,-2.32,0.32,"https://www.pro-football-reference.com/boxscores/202411030nyg.htm"
2024,"2024-11-03","u98I1lDKQBwZ0","Los Angeles","Rams","LAR",6,0.01,8.67,-8.66,-3.46,12.59,0.46,11.14,20.55,-5.33,-5.7,3.43,-0.14,-4.76,1.84,"https://www.pro-football-reference.com/boxscores/202411030sea.htm"
2024,"2024-11-03","zyhFXj1nywrm1","Baltimore","Ravens","BAL",31,23.6,21.75,1.46,0,7.44,3.89,3.3,3.71,-2.92,-6.36,3.28,0.35,-0.59,0.4,"https://www.pro-football-reference.com/boxscores/202411030rav.htm"
2024,"2024-11-04","QMAZH1v922YLu","Tampa Bay","Buccaneers","TB",-6,7.44,7.14,1.64,0,-13.78,-12.63,-0.42,3.58,0.89,-5.64,5.29,2.2,-1.45,0.49,"https://www.pro-football-reference.com/boxscores/202411040kan.htm"
2024,"2024-11-04","oiGiwWPf0UqMC","Kansas City","Chiefs","KC",6,13.78,12.63,0.42,-3.58,-7.44,-7.14,-1.64,0,-0.89,-5.29,5.64,1.45,-2.2,-0.49,"https://www.pro-football-reference.com/boxscores/202411040kan.htm"
2024,"2024-11-07","22ZdibiqvfA2D","Cincinnati","Bengals","CIN",-1,18.28,25.15,-4.87,-4.05,-18.95,-20.8,1.12,0,-4.77,-7.36,4.85,1.61,-4.87,1,"https://www.pro-football-reference.com/boxscores/202411070rav.htm"
2024,"2024-11-07","zyhFXj1nywrm1","Baltimore","Ravens","BAL",1,18.95,20.8,-1.12,0,-18.28,-25.15,4.87,4.05,4.77,-4.85,7.36,4.87,-1.61,-1,"https://www.pro-football-reference.com/boxscores/202411070rav.htm"
2024,"2024-11-10","1vVmWGzUZ1rea","Chicago","Bears","CHI",-16,-20.08,-19.46,0.94,0,-0.04,0.76,-1.8,4.06,2.41,-1.88,5.62,-0.3,-2.64,1.61,"https://www.pro-football-reference.com/boxscores/202411100chi.htm"
2024,"2024-11-10","3VqeLK0LS9rpw","Buffalo","Bills","BUF",10,4.88,-1.35,8.13,-9.43,6.55,5.54,0.97,18.95,-1.17,-5.64,4.17,2.26,-2.24,0.28,"https://www.pro-football-reference.com/boxscores/202411100clt.htm"
2024,"2024-11-10","6DclFuycdPaOB","Denver","Broncos","DEN",-2,3.45,7.85,-4.4,0,-5.3,-7.85,1.89,0,2.58,-2.62,5.36,2.05,-0.69,-1.52,"https://www.pro-football-reference.com/boxscores/202411100kan.htm"
2024,"2024-11-10","9JtBk8kFeaGEs","Washington","Football Team","WAS",-1,0.18,-1.64,1.82,0,-4.39,-10.51,8.77,3.77,1.86,-4.84,6.01,5.18,-7.08,2.59,"https://www.pro-football-reference.com/boxscores/202411100was.htm"
2024,"2024-11-10","AzOs5UWsXusSW","Minnesota","Vikings","MIN",5,-1.19,-1.98,2.57,-12.22,12.24,7.64,4.6,9.36,-5.31,-4.7,1.88,0.49,-5.72,2.74,"https://www.pro-football-reference.com/boxscores/202411100jax.htm"
2024,"2024-11-10","CI5mhfNa0Zqd2","New Orleans","Saints","NO",3,3.82,8.64,-4.81,0,-12.88,-5.59,-8.28,3.72,10.26,-4.75,3.69,3.54,-1.84,9.62,"https://www.pro-football-reference.com/boxscores/202411100nor.htm"
2024,"2024-11-10","FCuH1wdksA2DQ","Detroit","Lions","DET",2,-4.41,2.69,-4.44,-14.99,8.28,-1.64,9.24,8.18,-1.87,-4.7,5.64,0.68,-6.14,2.65,"https://www.pro-football-reference.com/boxscores/202411100htx.htm"
2024,"2024-11-10","GJizlkzQFaqGA","Arizona","Cardinals","ARI",25,30.29,22.69,7.93,0,2.78,4.8,-2.02,0.4,-6.95,-4.7,2.82,-0.55,-1.89,-2.63,"https://www.pro-football-reference.com/boxscores/202411100crd.htm"
2024,"2024-11-10","IwSI92ZDKoazn","San Francisco","49ers","SF",3,18.5,21.56,-2.81,0,-0.91,0.59,-0.84,0,-15.44,-4.7,5.16,-0.28,-6.99,-8.63,"https://www.pro-football-reference.com/boxscores/202411100tam.htm"
2024,"2024-11-10","KdjU81i7YSFE7","Dallas","Cowboys","DAL",-28,-31.22,-21.53,-9.69,-22.54,-6.18,1.23,-8.76,11.09,7.13,-1.74,7.24,4.3,-2.34,-0.33,"https://www.pro-football-reference.com/boxscores/202411100dal.htm"
2024,"2024-11-10","LJmHetie5VbbO","Indianapolis","Colts","IND",-10,-6.55,-5.54,-0.97,-18.95,-4.88,1.35,-8.13,9.43,1.17,-4.17,5.64,2.24,-2.26,-0.28,"https://www.pro-football-reference.com/boxscores/202411100clt.htm"
2024,"2024-11-10","QMAZH1v922YLu","Tampa Bay","Buccaneers","TB",-3,0.91,-0.59,0.84,0,-18.5,-21.56,2.81,0,15.44,-5.16,4.7,6.99,0.28,8.63,"https://www.pro-football-reference.com/boxscores/202411100tam.htm"
2024,"2024-11-10","RtOjnciWkJPaL","Jacksonville","Jaguars","JAC",-5,-12.24,-7.64,-4.6,-9.36,1.19,1.98,-2.57,12.22,5.31,-1.88,4.7,5.72,-0.49,-2.74,"https://www.pro-football-reference.com/boxscores/202411100jax.htm"
2024,"2024-11-10","SjaMbkmeizJD4","Los Angeles","Chargers","LAC",10,14.29,12.16,1.97,0,-7.48,-0.51,-9.39,0,0.84,-5.44,7.12,1.18,-5.36,3.34,"https://www.pro-football-reference.com/boxscores/202411100sdg.htm"
2024,"2024-11-10","SlVgURDFI7EXX","Pittsburgh","Steelers","PIT",1,4.39,10.51,-8.77,-3.77,-0.18,1.64,-1.82,0,-1.86,-6.01,4.84,7.08,-5.18,-2.59,"https://www.pro-football-reference.com/boxscores/202411100was.htm"
2024,"2024-11-10","UI0Ax4HUEXFh6","Houston","Texans","HOU",-2,-8.28,1.64,-9.24,-8.18,4.41,-2.69,4.44,14.99,1.87,-5.64,4.7,6.14,-0.68,-2.65,"https://www.pro-football-reference.com/boxscores/202411100htx.htm"
2024,"2024-11-10","VkxV91RtzHn65","New England","Patriots","NE",16,0.04,-0.76,1.8,-4.06,20.08,19.46,-0.94,0,-2.41,-5.62,1.88,2.64,0.3,-1.61,"https://www.pro-football-reference.com/boxscores/202411100chi.htm"
2024,"2024-11-10","hjjmgzxilGWdr","Philadelphia","Eagles","PHI",28,6.18,-1.23,8.76,-11.09,31.22,21.53,9.69,22.54,-7.13,-7.24,1.74,2.34,-4.3,0.33,"https://www.pro-football-reference.com/boxscores/202411100dal.htm"
2024,"2024-11-10","jJBGuksuDJF5L","Carolina","Panthers","CAR",3,-3.9,-8.32,6.2,-4.39,2.48,5.08,-2.59,12.18,5.27,-5.15,2.03,5.57,-1.8,4.62,"https://www.pro-football-reference.com/boxscores/202411100car.htm"
2024,"2024-11-10","ltMyRE3yvVUaw","Tennessee","Titans","TEN",-10,7.48,0.51,9.39,0,-14.29,-12.16,-1.97,0,-0.84,-7.12,5.44,5.36,-1.18,-3.34,"https://www.pro-football-reference.com/boxscores/202411100sdg.htm"
2024,"2024-11-10","mLspw4gJNTQGN","Atlanta","Falcons","ATL",-3,12.88,5.59,8.28,-3.72,-3.82,-8.64,4.81,0,-10.26,-3.69,4.75,1.84,-3.54,-9.62,"https://www.pro-football-reference.com/boxscores/202411100nor.htm"
2024,"2024-11-10","mexvMWO2v1hWn","New York","Jets","NYJ",-25,-2.78,-4.8,2.02,-0.4,-30.29,-22.69,-7.93,0,6.95,-2.82,4.7,1.89,0.55,2.63,"https://www.pro-football-reference.com/boxscores/202411100crd.htm"
2024,"2024-11-10","n8CuHV9wbYCqF","New York","Giants","NYG",-3,-2.48,-5.08,2.59,-12.18,3.9,8.32,-6.2,4.39,-5.27,-2.03,5.15,1.8,-5.57,-4.62,"https://www.pro-football-reference.com/boxscores/202411100car.htm"
2024,"2024-11-10","oiGiwWPf0UqMC","Kansas City","Chiefs","KC",2,5.3,7.85,-1.89,0,-3.45,-7.85,4.4,0,-2.58,-5.36,2.62,0.69,-2.05,1.52,"https://www.pro-football-reference.com/boxscores/202411100kan.htm"
2024,"2024-11-11","mfbu6O5aMHbJg","Miami","Dolphins","MIA",8,-2.5,0.82,-3.32,-6.85,8.9,1.34,7.16,7.4,3.64,-4.29,6.48,1.25,-2.03,2.23,"https://www.pro-football-reference.com/boxscores/202411110ram.htm"
2024,"2024-11-11","u98I1lDKQBwZ0","Los Angeles","Rams","LAR",-8,-8.9,-1.34,-7.16,-7.4,2.5,-0.82,3.32,6.85,-3.64,-6.48,4.29,2.03,-1.25,-2.23,"https://www.pro-football-reference.com/boxscores/202411110ram.htm"
2024,"2024-11-14","9JtBk8kFeaGEs","Washington","Football Team","WAS",-9,-2.93,5.21,-7.74,-3.46,-17,-1.16,-15.84,0,9.28,-4.41,5.63,2.12,-1.77,7.71,"https://www.pro-football-reference.com/boxscores/202411140phi.htm"
2024,"2024-11-14","hjjmgzxilGWdr","Philadelphia","Eagles","PHI",9,17,1.16,15.84,0,2.93,-5.21,7.74,3.46,-9.28,-5.63,4.41,1.77,-2.12,-7.71,"https://www.pro-football-reference.com/boxscores/202411140phi.htm"
2024,"2024-11-17","1vVmWGzUZ1rea","Chicago","Bears","CHI",-1,16.11,6.59,11.17,0,-13.66,-12.84,-0.17,3.6,-2.17,-4.03,3.29,-0.96,-0.57,0.1,"https://www.pro-football-reference.com/boxscores/202411170chi.htm"
2024,"2024-11-17","22ZdibiqvfA2D","Cincinnati","Bengals","CIN",-7,14.21,10.7,3.51,0.91,-16.01,-10.96,-4.39,4.38,-3.71,-5.57,6.23,2.8,-3.5,-3.67,"https://www.pro-football-reference.com/boxscores/202411170sdg.htm"
2024,"2024-11-17","3VqeLK0LS9rpw","Buffalo","Bills","BUF",9,14.81,13.14,2,-4.01,-6.03,-7.76,1.4,2.63,-0.41,-4.7,3.3,1.46,-0.03,-0.44,"https://www.pro-football-reference.com/boxscores/202411170buf.htm"
2024,"2024-11-17","4M8AK5p0WXs1N","Seattle","Seahawks","SEA",3,3.33,3.5,0.03,-2.66,-4.48,-0.61,-4.88,4.05,1.86,-4.16,2.6,-0.1,-0.14,3.66,"https://www.pro-football-reference.com/boxscores/202411170sfo.htm"
2024,"2024-11-17","6DclFuycdPaOB","Denver","Broncos","DEN",32,22.98,25.63,-1.99,0,7.97,-0.9,7.86,4.71,-4.61,-6.58,2.82,1.72,-1.13,-1.44,"https://www.pro-football-reference.com/boxscores/202411170den.htm"
2024,"2024-11-17","AzOs5UWsXusSW","Minnesota","Vikings","MIN",10,5.25,21.24,-15.99,-5.11,7.51,-1.11,7.95,1.06,-3.94,-4.37,4.09,-0.66,-1.51,-1.49,"https://www.pro-football-reference.com/boxscores/202411170oti.htm"
